image_name,piece_0_0,piece_0_1,piece_0_2,piece_0_3,piece_0_4,piece_1_0,piece_1_1,piece_1_2,piece_1_3,piece_1_4,piece_2_0,piece_2_1,piece_2_2,piece_2_3,piece_2_4,piece_3_0,piece_3_1,piece_3_2,piece_3_3,piece_3_4,piece_4_0,piece_4_1,piece_4_2,piece_4_3,piece_4_4
5733.jpg,"(0, 4)","(3, 4)","(2, 1)","(1, 0)","(0, 2)","(4, 2)","(1, 4)","(2, 3)","(4, 1)","(3, 3)","(4, 2)","(1, 4)","(2, 3)","(4, 1)","(3, 3)","(0, 1)","(3, 0)","(1, 1)","(2, 0)","(0, 0)","(4, 3)","(3, 2)","(1, 2)","(0, 0)","(4, 4)"
5734.jpg,"(1, 0)","(4, 3)","(0, 0)","(4, 2)","(0, 0)","(0, 1)","(0, 0)","(3, 4)","(1, 2)","(3, 0)","(0, 1)","(0, 0)","(3, 4)","(1, 2)","(3, 0)","(1, 1)","(3, 2)","(2, 0)","(0, 0)","(2, 2)","(1, 3)","(2, 3)","(0, 2)","(2, 1)","(3, 3)"
5735.jpg,"(2, 2)","(4, 0)","(2, 1)","(2, 3)","(1, 0)","(0, 0)","(3, 0)","(1, 3)","(0, 3)","(3, 1)","(0, 0)","(3, 0)","(1, 3)","(0, 3)","(3, 1)","(0, 0)","(4, 2)","(0, 0)","(1, 1)","(3, 2)","(0, 0)","(3, 3)","(0, 0)","(1, 2)","(0, 4)"
5736.jpg,"(0, 3)","(3, 2)","(1, 2)","(4, 4)","(1, 4)","(0, 4)","(0, 0)","(0, 1)","(1, 3)","(4, 2)","(0, 4)","(0, 0)","(0, 1)","(1, 3)","(4, 2)","(0, 2)","(4, 3)","(3, 4)","(1, 1)","(4, 1)","(4, 0)","(2, 3)","(2, 2)","(3, 1)","(3, 0)"
5737.jpg,"(3, 1)","(4, 3)","(4, 2)","(2, 2)","(3, 2)","(2, 1)","(1, 2)","(1, 1)","(0, 0)","(4, 0)","(2, 1)","(1, 2)","(1, 1)","(0, 0)","(4, 0)","(4, 1)","(0, 1)","(1, 4)","(1, 3)","(2, 0)","(0, 0)","(0, 0)","(3, 3)","(2, 4)","(0, 2)"
5738.jpg,"(0, 0)","(3, 2)","(3, 4)","(2, 2)","(2, 1)","(0, 4)","(0, 3)","(1, 0)","(1, 2)","(4, 1)","(0, 4)","(0, 3)","(1, 0)","(1, 2)","(4, 1)","(3, 1)","(3, 3)","(0, 1)","(0, 0)","(3, 4)","(4, 3)","(4, 3)","(3, 0)","(1, 3)","(1, 4)"
5739.jpg,"(4, 3)","(1, 0)","(3, 0)","(3, 2)","(1, 2)","(1, 1)","(4, 1)","(0, 4)","(0, 1)","(2, 1)","(1, 1)","(4, 1)","(0, 4)","(0, 1)","(2, 1)","(1, 3)","(0, 4)","(0, 0)","(3, 3)","(1, 2)","(2, 0)","(2, 3)","(0, 2)","(0, 0)","(2, 2)"
5740.jpg,"(3, 1)","(3, 2)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(2, 0)","(2, 3)","(1, 2)","(0, 0)","(0, 0)","(2, 0)","(2, 3)","(1, 2)","(3, 0)","(0, 1)","(0, 3)","(0, 2)","(2, 1)","(4, 1)","(0, 4)","(3, 3)","(1, 0)","(2, 2)"
5741.jpg,"(4, 2)","(3, 3)","(3, 1)","(1, 3)","(1, 0)","(0, 3)","(2, 1)","(2, 4)","(4, 1)","(2, 2)","(0, 3)","(2, 1)","(2, 4)","(4, 1)","(2, 2)","(0, 0)","(4, 3)","(1, 2)","(0, 0)","(0, 4)","(1, 4)","(3, 0)","(1, 1)","(0, 0)","(0, 1)"
5742.jpg,"(3, 2)","(0, 0)","(4, 4)","(1, 2)","(4, 4)","(4, 1)","(1, 1)","(2, 3)","(0, 1)","(0, 2)","(4, 1)","(1, 1)","(2, 3)","(0, 1)","(0, 2)","(4, 3)","(1, 3)","(2, 2)","(1, 4)","(2, 0)","(2, 1)","(0, 4)","(3, 4)","(3, 1)","(1, 4)"
5743.jpg,"(2, 2)","(1, 0)","(4, 1)","(3, 1)","(2, 0)","(4, 2)","(3, 0)","(0, 0)","(1, 4)","(3, 3)","(4, 2)","(3, 0)","(0, 0)","(1, 4)","(3, 3)","(4, 1)","(3, 2)","(1, 4)","(1, 3)","(0, 1)","(1, 1)","(2, 4)","(4, 3)","(0, 2)","(4, 0)"
5744.jpg,"(0, 2)","(0, 4)","(2, 0)","(1, 1)","(0, 1)","(2, 2)","(1, 2)","(3, 3)","(4, 4)","(1, 3)","(2, 2)","(1, 2)","(3, 3)","(4, 4)","(1, 3)","(3, 0)","(0, 0)","(4, 3)","(3, 4)","(3, 2)","(3, 1)","(2, 4)","(0, 0)","(2, 3)","(4, 2)"
5745.jpg,"(0, 1)","(0, 0)","(4, 2)","(4, 1)","(3, 3)","(4, 0)","(0, 2)","(2, 4)","(4, 0)","(1, 2)","(4, 0)","(0, 2)","(2, 4)","(4, 0)","(1, 2)","(3, 0)","(1, 3)","(0, 0)","(2, 3)","(1, 4)","(0, 3)","(0, 0)","(3, 1)","(4, 3)","(3, 2)"
5746.jpg,"(2, 2)","(1, 0)","(2, 1)","(3, 0)","(2, 4)","(1, 2)","(2, 0)","(4, 4)","(4, 3)","(4, 1)","(1, 2)","(2, 0)","(4, 4)","(4, 3)","(4, 1)","(1, 1)","(0, 3)","(3, 2)","(1, 3)","(1, 4)","(0, 1)","(3, 1)","(0, 0)","(4, 2)","(2, 3)"
5747.jpg,"(4, 0)","(0, 0)","(4, 1)","(2, 1)","(1, 0)","(4, 3)","(3, 3)","(1, 3)","(4, 2)","(0, 1)","(4, 3)","(3, 3)","(1, 3)","(4, 2)","(0, 1)","(0, 4)","(2, 4)","(3, 2)","(1, 1)","(0, 3)","(1, 2)","(3, 4)","(0, 2)","(1, 4)","(0, 0)"
5748.jpg,"(0, 3)","(4, 0)","(0, 4)","(2, 2)","(2, 0)","(2, 4)","(4, 1)","(1, 2)","(1, 1)","(3, 1)","(2, 4)","(4, 1)","(1, 2)","(1, 1)","(3, 1)","(1, 3)","(3, 2)","(1, 4)","(4, 2)","(0, 0)","(2, 1)","(0, 1)","(0, 0)","(3, 3)","(1, 0)"
5749.jpg,"(3, 4)","(3, 0)","(2, 1)","(2, 3)","(4, 4)","(1, 0)","(4, 2)","(1, 1)","(4, 1)","(1, 4)","(1, 0)","(4, 2)","(1, 1)","(4, 1)","(1, 4)","(3, 1)","(2, 0)","(0, 0)","(0, 4)","(3, 2)","(4, 3)","(2, 4)","(3, 3)","(2, 2)","(0, 3)"
5750.jpg,"(1, 2)","(3, 3)","(0, 0)","(3, 1)","(0, 4)","(2, 0)","(0, 3)","(0, 1)","(4, 4)","(1, 0)","(2, 0)","(0, 3)","(0, 1)","(4, 4)","(1, 0)","(0, 0)","(4, 1)","(1, 3)","(3, 2)","(2, 1)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(3, 0)"
5751.jpg,"(3, 1)","(4, 0)","(3, 0)","(1, 3)","(4, 2)","(4, 3)","(2, 2)","(4, 1)","(3, 3)","(1, 4)","(4, 3)","(2, 2)","(4, 1)","(3, 3)","(1, 4)","(1, 0)","(0, 0)","(2, 0)","(0, 2)","(2, 4)","(3, 3)","(3, 2)","(1, 2)","(0, 4)","(2, 1)"
5752.jpg,"(0, 0)","(0, 4)","(4, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 4)","(4, 3)","(1, 4)","(0, 1)","(1, 0)","(0, 4)","(4, 3)","(1, 4)","(0, 1)","(3, 2)","(2, 3)","(2, 1)","(0, 0)","(0, 0)","(0, 2)","(2, 2)","(1, 4)","(3, 1)","(0, 0)"
5753.jpg,"(3, 0)","(2, 3)","(4, 3)","(2, 2)","(0, 0)","(0, 0)","(4, 2)","(4, 1)","(1, 2)","(1, 3)","(0, 0)","(4, 2)","(4, 1)","(1, 2)","(1, 3)","(0, 3)","(2, 1)","(0, 1)","(1, 0)","(3, 3)","(0, 4)","(2, 0)","(0, 0)","(1, 4)","(0, 0)"
5754.jpg,"(3, 3)","(3, 2)","(0, 2)","(0, 4)","(4, 3)","(0, 0)","(1, 1)","(2, 1)","(2, 3)","(3, 3)","(0, 0)","(1, 1)","(2, 1)","(2, 3)","(3, 3)","(4, 0)","(1, 0)","(0, 0)","(0, 1)","(4, 2)","(4, 1)","(2, 2)","(0, 0)","(3, 1)","(0, 3)"
5755.jpg,"(1, 3)","(4, 1)","(3, 1)","(0, 0)","(4, 2)","(0, 2)","(1, 0)","(2, 0)","(0, 4)","(2, 2)","(0, 2)","(1, 0)","(2, 0)","(0, 4)","(2, 2)","(4, 4)","(2, 1)","(4, 0)","(4, 3)","(0, 1)","(2, 3)","(0, 4)","(3, 3)","(0, 0)","(3, 2)"
5756.jpg,"(0, 4)","(4, 3)","(3, 2)","(1, 2)","(0, 2)","(0, 3)","(2, 3)","(2, 4)","(3, 4)","(1, 3)","(0, 3)","(2, 3)","(2, 4)","(3, 4)","(1, 3)","(4, 2)","(0, 0)","(0, 0)","(4, 1)","(2, 2)","(0, 0)","(0, 1)","(1, 1)","(4, 4)","(3, 1)"
5757.jpg,"(2, 3)","(0, 4)","(1, 3)","(0, 1)","(3, 0)","(2, 4)","(3, 4)","(3, 2)","(4, 2)","(4, 4)","(2, 4)","(3, 4)","(3, 2)","(4, 2)","(4, 4)","(0, 0)","(2, 0)","(0, 3)","(0, 0)","(1, 1)","(0, 4)","(2, 2)","(4, 3)","(3, 3)","(2, 1)"
5758.jpg,"(2, 1)","(0, 4)","(0, 3)","(2, 0)","(2, 4)","(1, 2)","(0, 0)","(4, 2)","(4, 4)","(3, 3)","(1, 2)","(0, 0)","(4, 2)","(4, 4)","(3, 3)","(1, 3)","(0, 1)","(2, 2)","(4, 1)","(3, 4)","(0, 0)","(3, 1)","(0, 2)","(0, 0)","(1, 1)"
5759.jpg,"(2, 4)","(1, 2)","(4, 2)","(1, 0)","(4, 3)","(0, 2)","(0, 3)","(3, 1)","(4, 4)","(0, 0)","(0, 2)","(0, 3)","(3, 1)","(4, 4)","(0, 0)","(0, 0)","(1, 1)","(3, 3)","(0, 0)","(2, 3)","(2, 0)","(3, 0)","(1, 3)","(4, 0)","(3, 2)"
5760.jpg,"(2, 4)","(1, 4)","(1, 2)","(2, 0)","(3, 2)","(4, 0)","(0, 4)","(0, 3)","(2, 1)","(1, 1)","(4, 0)","(0, 4)","(0, 3)","(2, 1)","(1, 1)","(2, 4)","(4, 2)","(0, 1)","(0, 2)","(3, 0)","(1, 0)","(2, 2)","(0, 0)","(4, 4)","(4, 1)"
5761.jpg,"(0, 0)","(0, 3)","(0, 0)","(3, 1)","(2, 1)","(0, 1)","(4, 2)","(4, 1)","(4, 3)","(2, 3)","(0, 1)","(4, 2)","(4, 1)","(4, 3)","(2, 3)","(0, 0)","(3, 3)","(0, 2)","(2, 0)","(2, 4)","(2, 2)","(3, 2)","(1, 3)","(3, 0)","(0, 0)"
5762.jpg,"(3, 2)","(3, 0)","(0, 1)","(0, 2)","(4, 1)","(2, 1)","(1, 1)","(4, 4)","(1, 0)","(0, 4)","(2, 1)","(1, 1)","(4, 4)","(1, 0)","(0, 4)","(1, 2)","(0, 0)","(4, 2)","(4, 3)","(2, 0)","(0, 3)","(3, 3)","(1, 3)","(2, 3)","(2, 2)"
5763.jpg,"(0, 3)","(3, 3)","(1, 2)","(0, 2)","(3, 1)","(2, 1)","(4, 2)","(1, 0)","(1, 1)","(2, 4)","(2, 1)","(4, 2)","(1, 0)","(1, 1)","(2, 4)","(3, 4)","(4, 0)","(4, 3)","(2, 3)","(0, 1)","(3, 2)","(3, 0)","(1, 4)","(0, 0)","(4, 1)"
5764.jpg,"(1, 3)","(2, 3)","(0, 1)","(4, 1)","(4, 3)","(4, 4)","(1, 4)","(3, 2)","(0, 4)","(3, 3)","(4, 4)","(1, 4)","(3, 2)","(0, 4)","(3, 3)","(3, 0)","(4, 0)","(0, 3)","(3, 1)","(1, 0)","(2, 4)","(1, 2)","(4, 2)","(0, 0)","(1, 1)"
5765.jpg,"(2, 1)","(1, 4)","(2, 0)","(2, 3)","(2, 2)","(3, 1)","(1, 0)","(0, 2)","(1, 4)","(3, 3)","(3, 1)","(1, 0)","(0, 2)","(1, 4)","(3, 3)","(3, 2)","(4, 2)","(2, 4)","(0, 4)","(4, 0)","(1, 1)","(1, 2)","(0, 1)","(0, 3)","(3, 4)"
5766.jpg,"(2, 0)","(2, 1)","(3, 3)","(0, 2)","(4, 1)","(3, 1)","(0, 4)","(1, 2)","(3, 0)","(0, 3)","(3, 1)","(0, 4)","(1, 2)","(3, 0)","(0, 3)","(3, 2)","(3, 4)","(2, 2)","(4, 4)","(1, 1)","(4, 3)","(2, 3)","(2, 4)","(1, 3)","(1, 4)"
5767.jpg,"(2, 2)","(1, 1)","(1, 2)","(0, 0)","(3, 2)","(0, 0)","(4, 4)","(3, 0)","(4, 3)","(1, 0)","(0, 0)","(4, 4)","(3, 0)","(4, 3)","(1, 0)","(1, 3)","(4, 4)","(4, 1)","(3, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 2)","(4, 0)","(2, 0)"
5768.jpg,"(0, 0)","(2, 0)","(4, 3)","(0, 0)","(1, 2)","(3, 2)","(0, 2)","(3, 1)","(1, 3)","(2, 4)","(3, 2)","(0, 2)","(3, 1)","(1, 3)","(2, 4)","(2, 3)","(2, 2)","(3, 4)","(4, 1)","(3, 3)","(0, 4)","(0, 0)","(4, 0)","(0, 0)","(2, 1)"
5769.jpg,"(1, 1)","(0, 3)","(1, 3)","(0, 1)","(2, 0)","(3, 1)","(1, 0)","(2, 1)","(3, 0)","(1, 2)","(3, 1)","(1, 0)","(2, 1)","(3, 0)","(1, 2)","(4, 0)","(0, 2)","(2, 2)","(1, 4)","(0, 4)","(3, 4)","(4, 1)","(2, 3)","(1, 4)","(4, 2)"
5770.jpg,"(0, 4)","(1, 3)","(4, 3)","(2, 4)","(2, 1)","(1, 1)","(2, 0)","(0, 0)","(1, 2)","(4, 4)","(1, 1)","(2, 0)","(0, 0)","(1, 2)","(4, 4)","(4, 2)","(0, 0)","(0, 3)","(2, 3)","(3, 1)","(0, 0)","(0, 2)","(3, 3)","(3, 0)","(3, 2)"
5771.jpg,"(1, 4)","(3, 2)","(0, 1)","(2, 0)","(4, 0)","(0, 2)","(2, 1)","(2, 4)","(4, 3)","(4, 2)","(0, 2)","(2, 1)","(2, 4)","(4, 3)","(4, 2)","(2, 3)","(1, 2)","(3, 1)","(1, 1)","(3, 0)","(0, 0)","(3, 3)","(1, 3)","(1, 0)","(2, 4)"
5772.jpg,"(0, 0)","(4, 2)","(2, 0)","(0, 0)","(4, 0)","(2, 3)","(1, 4)","(3, 0)","(2, 2)","(2, 1)","(2, 3)","(1, 4)","(3, 0)","(2, 2)","(2, 1)","(1, 1)","(3, 3)","(2, 4)","(3, 2)","(0, 3)","(0, 1)","(1, 3)","(4, 4)","(3, 1)","(0, 4)"
5773.jpg,"(3, 4)","(0, 0)","(0, 2)","(2, 4)","(0, 3)","(4, 1)","(4, 3)","(3, 1)","(4, 2)","(0, 4)","(4, 1)","(4, 3)","(3, 1)","(4, 2)","(0, 4)","(1, 3)","(2, 1)","(4, 0)","(1, 2)","(0, 1)","(1, 4)","(1, 1)","(0, 0)","(3, 2)","(2, 3)"
5774.jpg,"(0, 0)","(3, 2)","(1, 4)","(4, 1)","(1, 0)","(2, 3)","(0, 2)","(1, 1)","(4, 3)","(0, 0)","(2, 3)","(0, 2)","(1, 1)","(4, 3)","(0, 0)","(0, 4)","(3, 1)","(2, 1)","(0, 0)","(2, 2)","(2, 0)","(0, 1)","(0, 3)","(3, 3)","(0, 0)"
5775.jpg,"(3, 2)","(0, 3)","(4, 0)","(0, 0)","(0, 0)","(0, 2)","(4, 2)","(1, 0)","(4, 1)","(2, 0)","(0, 2)","(4, 2)","(1, 0)","(4, 1)","(2, 0)","(0, 0)","(1, 3)","(2, 3)","(2, 2)","(1, 1)","(0, 0)","(3, 0)","(1, 2)","(2, 1)","(0, 1)"
5776.jpg,"(0, 0)","(3, 2)","(1, 1)","(4, 1)","(1, 0)","(0, 2)","(0, 4)","(3, 1)","(2, 3)","(4, 2)","(0, 2)","(0, 4)","(3, 1)","(2, 3)","(4, 2)","(4, 3)","(0, 0)","(0, 3)","(3, 4)","(0, 1)","(4, 4)","(2, 1)","(4, 4)","(2, 2)","(1, 3)"
5777.jpg,"(4, 3)","(1, 2)","(0, 0)","(0, 1)","(1, 1)","(2, 3)","(2, 4)","(4, 4)","(2, 2)","(3, 2)","(2, 3)","(2, 4)","(4, 4)","(2, 2)","(3, 2)","(3, 3)","(4, 1)","(0, 4)","(3, 1)","(0, 2)","(4, 2)","(1, 0)","(1, 4)","(0, 0)","(2, 4)"
5778.jpg,"(0, 2)","(4, 2)","(1, 2)","(3, 2)","(1, 3)","(2, 2)","(0, 1)","(1, 0)","(0, 4)","(3, 1)","(2, 2)","(0, 1)","(1, 0)","(0, 4)","(3, 1)","(3, 0)","(0, 0)","(4, 1)","(4, 0)","(2, 1)","(2, 0)","(0, 0)","(1, 2)","(3, 3)","(1, 1)"
5779.jpg,"(1, 4)","(0, 2)","(1, 3)","(2, 1)","(0, 0)","(0, 3)","(0, 0)","(4, 1)","(0, 1)","(3, 0)","(0, 3)","(0, 0)","(4, 1)","(0, 1)","(3, 0)","(3, 1)","(1, 1)","(4, 2)","(4, 0)","(3, 3)","(3, 0)","(1, 2)","(0, 0)","(2, 2)","(2, 3)"
5780.jpg,"(0, 0)","(4, 4)","(4, 2)","(4, 1)","(2, 1)","(0, 0)","(0, 3)","(0, 2)","(2, 4)","(4, 0)","(0, 0)","(0, 3)","(0, 2)","(2, 4)","(4, 0)","(1, 3)","(1, 1)","(1, 0)","(3, 3)","(0, 0)","(3, 2)","(0, 1)","(2, 0)","(2, 2)","(2, 3)"
5781.jpg,"(4, 1)","(2, 1)","(3, 2)","(0, 1)","(2, 4)","(0, 0)","(3, 0)","(0, 3)","(1, 0)","(2, 0)","(0, 0)","(3, 0)","(0, 3)","(1, 0)","(2, 0)","(0, 4)","(3, 3)","(4, 4)","(4, 3)","(1, 3)","(0, 2)","(1, 1)","(0, 0)","(2, 3)","(2, 2)"
5782.jpg,"(0, 1)","(0, 2)","(3, 3)","(0, 3)","(2, 2)","(1, 3)","(4, 2)","(1, 2)","(3, 2)","(1, 4)","(1, 3)","(4, 2)","(1, 2)","(3, 2)","(1, 4)","(2, 0)","(0, 4)","(2, 4)","(2, 3)","(4, 0)","(4, 3)","(4, 1)","(4, 4)","(2, 4)","(3, 0)"
5783.jpg,"(3, 4)","(4, 0)","(0, 1)","(2, 1)","(3, 3)","(2, 3)","(2, 2)","(4, 1)","(0, 0)","(1, 4)","(2, 3)","(2, 2)","(4, 1)","(0, 0)","(1, 4)","(4, 2)","(3, 1)","(1, 1)","(2, 4)","(3, 2)","(2, 4)","(1, 3)","(0, 4)","(4, 0)","(0, 2)"
5784.jpg,"(1, 2)","(4, 2)","(4, 0)","(0, 3)","(3, 3)","(4, 1)","(1, 3)","(0, 0)","(3, 1)","(0, 0)","(4, 1)","(1, 3)","(0, 0)","(3, 1)","(0, 0)","(2, 2)","(2, 4)","(0, 0)","(0, 0)","(1, 4)","(4, 4)","(1, 1)","(0, 3)","(3, 4)","(4, 2)"
5785.jpg,"(2, 2)","(4, 0)","(1, 4)","(2, 4)","(2, 0)","(2, 4)","(4, 4)","(1, 3)","(1, 2)","(0, 0)","(2, 4)","(4, 4)","(1, 3)","(1, 2)","(0, 0)","(2, 3)","(3, 3)","(1, 1)","(0, 4)","(1, 0)","(0, 2)","(4, 2)","(4, 3)","(0, 1)","(2, 0)"
5786.jpg,"(0, 2)","(3, 2)","(1, 4)","(1, 0)","(4, 2)","(2, 4)","(1, 3)","(0, 1)","(2, 2)","(3, 1)","(2, 4)","(1, 3)","(0, 1)","(2, 2)","(3, 1)","(3, 0)","(0, 3)","(3, 4)","(2, 1)","(4, 0)","(2, 3)","(1, 1)","(0, 0)","(2, 0)","(4, 1)"
5787.jpg,"(0, 2)","(4, 3)","(3, 3)","(1, 2)","(1, 4)","(4, 1)","(0, 0)","(3, 0)","(1, 0)","(3, 1)","(4, 1)","(0, 0)","(3, 0)","(1, 0)","(3, 1)","(0, 4)","(4, 0)","(0, 1)","(2, 4)","(2, 1)","(2, 3)","(0, 3)","(1, 1)","(2, 0)","(4, 0)"
5788.jpg,"(2, 4)","(1, 2)","(1, 3)","(4, 2)","(3, 2)","(3, 1)","(1, 4)","(2, 3)","(3, 3)","(2, 1)","(3, 1)","(1, 4)","(2, 3)","(3, 3)","(2, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 2)","(4, 4)","(2, 2)","(4, 1)","(0, 0)","(1, 4)"
5789.jpg,"(2, 0)","(1, 0)","(4, 2)","(0, 1)","(0, 0)","(3, 0)","(3, 2)","(0, 0)","(0, 0)","(0, 0)","(3, 0)","(3, 2)","(0, 0)","(0, 0)","(0, 0)","(2, 3)","(1, 3)","(4, 1)","(3, 3)","(2, 2)","(1, 2)","(1, 0)","(4, 3)","(2, 1)","(0, 0)"
5790.jpg,"(2, 4)","(3, 4)","(1, 4)","(1, 2)","(2, 2)","(0, 2)","(0, 3)","(0, 4)","(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(4, 4)","(3, 3)","(1, 1)","(2, 3)","(4, 1)","(1, 3)","(4, 3)","(3, 2)"
5791.jpg,"(0, 0)","(0, 2)","(1, 2)","(3, 2)","(0, 3)","(3, 1)","(4, 1)","(4, 3)","(0, 4)","(3, 3)","(3, 1)","(4, 1)","(4, 3)","(0, 4)","(3, 3)","(0, 0)","(2, 4)","(1, 4)","(0, 0)","(0, 1)","(2, 3)","(1, 1)","(1, 3)","(4, 2)","(2, 2)"
5792.jpg,"(4, 4)","(0, 1)","(1, 2)","(2, 3)","(4, 3)","(1, 3)","(2, 2)","(2, 4)","(3, 3)","(1, 4)","(1, 3)","(2, 2)","(2, 4)","(3, 3)","(1, 4)","(0, 4)","(1, 0)","(0, 3)","(0, 1)","(2, 1)","(3, 4)","(3, 2)","(3, 1)","(3, 0)","(4, 2)"
5793.jpg,"(1, 3)","(4, 3)","(3, 0)","(2, 2)","(3, 1)","(4, 2)","(2, 4)","(1, 4)","(0, 3)","(2, 0)","(4, 2)","(2, 4)","(1, 4)","(0, 3)","(2, 0)","(0, 2)","(4, 4)","(3, 3)","(4, 1)","(1, 0)","(3, 2)","(1, 0)","(4, 0)","(0, 0)","(2, 3)"
5794.jpg,"(4, 3)","(3, 2)","(0, 3)","(0, 2)","(1, 4)","(0, 1)","(0, 0)","(4, 4)","(4, 0)","(2, 1)","(0, 1)","(0, 0)","(4, 4)","(4, 0)","(2, 1)","(0, 4)","(4, 2)","(3, 1)","(3, 0)","(1, 1)","(1, 3)","(2, 2)","(1, 0)","(4, 0)","(2, 3)"
5795.jpg,"(1, 4)","(0, 3)","(1, 0)","(2, 3)","(1, 1)","(2, 4)","(1, 2)","(4, 2)","(3, 0)","(3, 1)","(2, 4)","(1, 2)","(4, 2)","(3, 0)","(3, 1)","(1, 3)","(3, 3)","(0, 4)","(4, 3)","(0, 0)","(4, 1)","(0, 1)","(0, 2)","(4, 4)","(4, 0)"
5796.jpg,"(0, 0)","(0, 2)","(2, 4)","(0, 0)","(3, 3)","(1, 3)","(4, 2)","(3, 4)","(1, 1)","(0, 0)","(1, 3)","(4, 2)","(3, 4)","(1, 1)","(0, 0)","(4, 1)","(0, 1)","(3, 2)","(4, 4)","(4, 3)","(2, 3)","(2, 2)","(0, 4)","(2, 1)","(1, 2)"
5797.jpg,"(2, 3)","(3, 4)","(2, 1)","(3, 2)","(3, 3)","(3, 0)","(0, 3)","(1, 2)","(1, 0)","(0, 2)","(3, 0)","(0, 3)","(1, 2)","(1, 0)","(0, 2)","(1, 1)","(4, 1)","(4, 3)","(2, 4)","(1, 4)","(4, 0)","(4, 4)","(0, 1)","(0, 0)","(2, 0)"
5798.jpg,"(0, 3)","(1, 0)","(0, 4)","(2, 0)","(3, 3)","(3, 2)","(2, 1)","(1, 3)","(0, 2)","(2, 2)","(3, 2)","(2, 1)","(1, 3)","(0, 2)","(2, 2)","(0, 1)","(0, 4)","(4, 1)","(4, 2)","(3, 4)","(1, 4)","(0, 4)","(0, 0)","(2, 4)","(0, 4)"
5799.jpg,"(1, 1)","(3, 1)","(0, 4)","(2, 3)","(4, 3)","(3, 3)","(4, 4)","(4, 2)","(0, 3)","(3, 4)","(3, 3)","(4, 4)","(4, 2)","(0, 3)","(3, 4)","(0, 0)","(1, 3)","(2, 2)","(4, 1)","(0, 0)","(0, 1)","(0, 0)","(2, 4)","(0, 0)","(0, 2)"
5800.jpg,"(2, 4)","(0, 1)","(4, 4)","(2, 2)","(0, 3)","(3, 0)","(1, 3)","(0, 0)","(3, 0)","(1, 0)","(3, 0)","(1, 3)","(0, 0)","(3, 0)","(1, 0)","(0, 0)","(0, 2)","(1, 2)","(3, 2)","(0, 4)","(2, 1)","(3, 3)","(0, 0)","(4, 1)","(2, 3)"
5801.jpg,"(1, 4)","(3, 4)","(2, 0)","(3, 0)","(0, 0)","(3, 2)","(1, 1)","(0, 2)","(1, 0)","(4, 0)","(3, 2)","(1, 1)","(0, 2)","(1, 0)","(4, 0)","(1, 2)","(0, 4)","(2, 4)","(3, 1)","(0, 3)","(2, 1)","(4, 2)","(4, 4)","(2, 3)","(4, 3)"
5802.jpg,"(3, 3)","(4, 1)","(4, 4)","(2, 0)","(0, 4)","(0, 2)","(1, 0)","(3, 4)","(0, 0)","(3, 1)","(0, 2)","(1, 0)","(3, 4)","(0, 0)","(3, 1)","(2, 3)","(1, 3)","(4, 3)","(0, 3)","(3, 0)","(2, 1)","(4, 2)","(3, 2)","(2, 4)","(0, 1)"
5803.jpg,"(1, 2)","(2, 3)","(2, 0)","(0, 2)","(3, 2)","(0, 0)","(4, 1)","(4, 3)","(4, 4)","(3, 3)","(0, 0)","(4, 1)","(4, 3)","(4, 4)","(3, 3)","(3, 1)","(0, 3)","(0, 0)","(2, 4)","(2, 2)","(0, 4)","(2, 1)","(0, 0)","(1, 4)","(4, 2)"
5804.jpg,"(1, 1)","(4, 3)","(0, 0)","(2, 4)","(3, 1)","(2, 1)","(2, 2)","(0, 2)","(4, 1)","(1, 2)","(2, 1)","(2, 2)","(0, 2)","(4, 1)","(1, 2)","(0, 1)","(2, 4)","(4, 0)","(2, 0)","(0, 4)","(3, 2)","(1, 4)","(4, 4)","(0, 3)","(4, 2)"
5805.jpg,"(1, 3)","(3, 3)","(0, 0)","(4, 0)","(0, 0)","(1, 0)","(1, 2)","(0, 1)","(2, 2)","(0, 2)","(1, 0)","(1, 2)","(0, 1)","(2, 2)","(0, 2)","(0, 0)","(1, 1)","(4, 4)","(0, 0)","(3, 0)","(4, 3)","(0, 3)","(2, 1)","(2, 0)","(4, 1)"
5806.jpg,"(2, 1)","(0, 4)","(0, 0)","(2, 3)","(4, 1)","(4, 4)","(4, 2)","(2, 4)","(0, 0)","(3, 4)","(4, 4)","(4, 2)","(2, 4)","(0, 0)","(3, 4)","(1, 2)","(4, 3)","(0, 3)","(2, 2)","(3, 2)","(1, 1)","(0, 1)","(3, 3)","(1, 4)","(0, 0)"
5807.jpg,"(2, 4)","(0, 4)","(1, 3)","(0, 3)","(1, 1)","(4, 2)","(1, 0)","(4, 3)","(3, 1)","(3, 2)","(4, 2)","(1, 0)","(4, 3)","(3, 1)","(3, 2)","(4, 4)","(0, 0)","(4, 1)","(0, 0)","(3, 4)","(2, 1)","(3, 3)","(2, 2)","(1, 4)","(1, 2)"
